Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,avg_shipping_time,daily_order_volume,monthly_stock_variation,regional_sales_growth,market_competition_index,transportation_cost,fuel_price_index,ad_campaign_effectiveness
WH_122475,EID_72475,Rural,Small,North,Zone 6,7,3,3,4595,Company Owned,30,0,0,0,241,18.0,,17,0,B+,2,9,19113,3.81,165,0.14,1.1,1,253.72076115259873,97.48286203344172,1.3
WH_105835,EID_55835,Rural,Mid,West,Zone 4,7,4,2,5772,Company Owned,15,1,0,1,268,,2009.0,18,1,A,5,11,23135,6.36,478,-0.0,1.1,4,282.1459086676202,88.11098622766646,1.01
WH_114372,EID_64372,Rural,Mid,West,Zone 3,7,0,7,3523,Rented,21,0,0,1,193,33.0,2015.0,10,1,C,6,19,13085,7.84,322,-0.1,1.04,1,203.1871655703384,79.43540023717762,0.84
WH_113471,EID_63471,Rural,Large,West,Zone 6,5,3,5,5572,Rented,49,0,1,0,183,29.0,,16,0,B,2,23,18120,6.36,107,0.11,1.1,9,192.65933315736748,107.74061873349196,1.25
WH_115529,EID_65529,Rural,Small,West,Zone 6,2,0,4,3309,Rented,67,0,0,0,166,36.0,,37,0,A+,3,9,50138,5.63,417,0.05,1.01,6,174.76201805531696,115.45215519701549,0.98
WH_112071,EID_62071,Rural,Large,North,Zone 6,6,0,2,7168,Rented,47,0,1,1,191,30.0,2007.0,20,0,B,6,28,23066,4.74,378,0.07,1.1,4,201.08159908774425,111.73477294223116,1.21
WH_119237,EID_69237,Rural,Large,North,Zone 6,0,0,3,8798,Company Owned,69,1,1,1,56,42.0,,0,0,,0,23,3075,2.25,54,-0.02,1.03,8,58.95586151263704,116.45795175497236,1.0
WH_103638,EID_53638,Rural,Mid,West,Zone 2,5,1,3,5518,Company Owned,36,1,0,1,84,35.0,2017.0,12,1,A+,1,1,17104,3.62,59,0.17,1.13,5,88.43379226895557,117.67685764059448,1.13
WH_120763,EID_70763,Rural,Large,South,Zone 6,2,1,2,6140,Rented,48,0,0,0,206,42.0,,23,1,B+,3,29,28104,7.77,313,0.2,1.02,8,216.87334770720057,90.18487794927556,0.89
WH_115320,EID_65320,Rural,Small,North,Zone 6,4,2,3,6011,Rented,69,0,0,1,95,35.0,2003.0,24,0,C,6,13,32081,8.04,393,-0.02,1.03,5,100.01440792322356,98.43020598017972,0.88
WH_112483,EID_62483,Rural,Large,North,Zone 6,4,0,3,5624,Rented,61,0,0,1,82,27.0,2006.0,15,0,C,3,4,20067,1.58,346,0.12,1.05,6,86.32822578636139,114.83461985311187,1.17
WH_100115,EID_50115,Rural,Small,South,Zone 6,4,0,2,5278,Company Owned,51,0,0,1,247,27.0,2008.0,20,0,A,5,9,28121,8.84,138,-0.1,1.11,1,260.0374606003813,76.8483841414275,1.05
WH_112166,EID_62166,Rural,Large,South,Zone 5,3,1,4,4691,Company Owned,68,0,1,1,126,29.0,,17,0,A,2,14,21131,8.75,97,0.14,1.02,6,132.65068840343335,92.49699882473932,0.94
WH_118952,EID_68952,Rural,Mid,North,Zone 3,1,0,2,5630,Rented,41,0,0,0,191,25.0,,22,1,C,6,27,31093,9.06,146,0.12,1.04,2,201.08159908774425,89.44596128158956,1.0
WH_123047,EID_73047,Rural,Mid,North,Zone 4,4,0,1,4681,Company Owned,28,0,0,1,200,30.0,2022.0,5,1,B+,1,26,6070,5.61,216,0.09,1.01,1,210.556648259418,88.10872422494919,1.17
WH_118553,EID_68553,Rural,Mid,West,Zone 3,5,0,3,4472,Rented,40,0,0,1,216,31.0,2018.0,13,1,B,1,19,17127,5.41,362,0.04,1.14,1,227.40118012017143,79.5364608119883,1.21
WH_102498,EID_52498,Rural,Mid,West,Zone 4,6,0,4,4672,Company Owned,43,0,0,1,219,26.0,2012.0,19,0,C,5,26,25078,9.83,295,0.14,1.08,7,230.55952984406272,106.07880636844855,0.88
WH_121329,EID_71329,Rural,Mid,North,Zone 3,4,0,2,4381,Rented,25,0,0,1,174,23.0,2010.0,21,1,A+,2,19,28080,9.15,91,0.08,1.09,9,183.18428398569367,114.28618462213498,1.07
WH_111402,EID_61402,Rural,Large,North,Zone 5,3,0,3,4296,Rented,58,0,0,1,198,28.0,2020.0,8,0,B+,3,14,9056,8.93,242,-0.08,1.07,5,208.45108177682383,114.38137303215105,1.03
WH_104954,EID_54954,Rural,Mid,West,Zone 4,3,0,2,5320,Rented,19,0,0,0,204,24.0,1999.0,32,1,A,2,26,42138,5.05,395,0.17,1.04,5,214.7677812246064,100.65241743291476,1.12
WH_119697,EID_69697,Rural,Mid,North,Zone 4,8,0,2,5112,Rented,19,0,0,0,77,29.0,2014.0,11,1,A+,5,26,15069,7.18,231,0.01,1.03,1,81.06430957987594,98.75514213618544,0.84
WH_109571,EID_59571,Rural,Large,West,Zone 6,0,4,4,5046,Company Owned,22,0,0,1,118,33.0,,26,0,B+,2,6,30093,1.92,464,0.18,1.04,3,124.22842247305664,70.3460586638358,0.88
WH_117584,EID_67584,Rural,Small,South,Zone 1,3,0,4,5025,Company Owned,33,1,0,1,258,22.0,,27,0,B,6,21,31093,3.89,285,0.02,1.14,7,271.6180762546492,74.50351486702706,1.37
WH_112480,EID_62480,Rural,Large,North,Zone 6,5,4,3,4326,Company Owned,64,1,0,1,78,31.0,,24,0,B,6,28,27091,8.47,193,0.15,1.07,6,82.11709282117303,107.84010301307212,0.99
WH_101199,EID_51199,Rural,Mid,South,Zone 2,3,0,2,4799,Company Owned,56,0,0,1,220,32.0,,6,0,A,4,32,9076,2.17,352,-0.07,1.02,6,231.61231308535983,110.6406976463999,0.82
WH_123745,EID_73745,Rural,Large,South,Zone 5,7,0,2,4594,Company Owned,53,1,0,0,63,33.0,2019.0,5,1,B+,2,25,6061,2.66,205,-0.01,1.04,3,66.32534420171667,80.8084811988304,0.89
WH_122907,EID_72907,Rural,Small,West,Zone 6,8,0,5,6539,Company Owned,65,0,0,1,216,39.0,2021.0,5,0,B,3,15,6085,9.1,215,-0.1,1.06,5,227.40118012017143,77.93991371244941,0.92
WH_120755,EID_70755,Rural,Mid,South,Zone 2,1,0,3,4630,Rented,61,0,0,0,83,29.0,,10,0,C,1,32,13143,2.46,164,0.11,1.07,6,87.38100902765848,101.83614579588928,0.95
WH_101692,EID_51692,Rural,Large,North,Zone 6,3,0,2,6180,Company Owned,69,0,0,1,232,31.0,2019.0,9,1,A+,3,28,14130,4.59,239,-0.07,1.08,3,244.2457119809249,91.78382361052728,1.12
WH_123991,EID_73991,Rural,Large,South,Zone 5,7,0,4,4379,Company Owned,38,0,0,1,191,47.0,1998.0,27,0,A,4,14,33090,4.68,141,0.03,1.15,7,201.08159908774425,102.83746912863116,1.2
WH_114633,EID_64633,Rural,Mid,North,Zone 4,6,1,3,5030,Rented,62,0,0,1,148,29.0,2006.0,25,0,A,2,26,33114,7.25,467,0.14,1.06,8,155.81191971196932,107.8432977428217,0.94
WH_119242,EID_69242,Rural,Large,North,Zone 6,5,0,2,6424,Company Owned,30,0,0,1,118,39.0,2018.0,5,0,B+,5,23,5121,5.83,477,-0.07,1.05,1,124.22842247305664,114.1669594273357,1.15
WH_124604,EID_74604,Rural,Mid,South,Zone 4,3,1,2,4659,Company Owned,55,0,0,1,189,36.0,1996.0,32,0,B,5,26,38120,9.05,437,0.01,1.11,6,198.97603260515004,102.9028999044558,1.26
WH_112374,EID_62374,Rural,Large,South,Zone 5,6,2,2,4550,Rented,59,0,0,1,240,,2008.0,14,0,B,2,25,17055,9.21,225,-0.07,1.09,9,252.6679779113016,95.94249724954037,1.01
WH_119640,EID_69640,Rural,Large,West,Zone 5,3,4,3,4263,Rented,67,0,0,0,227,22.0,2015.0,13,1,A+,3,25,17096,3.2,172,-0.07,1.06,6,238.98179577443943,74.52557374987143,1.07
WH_113312,EID_63312,Rural,Mid,West,Zone 3,8,1,4,4165,Rented,31,0,0,1,188,26.0,2020.0,6,0,B+,2,19,7062,2.68,52,0.12,1.13,6,197.92324936385293,82.24548857045043,1.02
WH_111365,EID_61365,Rural,Mid,North,Zone 4,0,1,3,5299,Company Owned,56,0,0,1,92,29.0,,0,0,,0,26,5139,7.56,374,-0.08,1.12,7,96.8560581993323,106.79553201104008,1.19
WH_118749,EID_68749,Rural,Mid,North,Zone 4,7,1,4,4859,Rented,30,0,0,1,245,48.0,,5,0,B,6,26,6078,7.82,329,0.11,1.01,4,257.93189411778707,100.94984541955304,0.96
WH_112850,EID_62850,Rural,Large,North,Zone 6,8,0,2,6005,Company Owned,63,1,0,1,186,28.0,2001.0,24,0,A,6,28,30078,3.03,175,0.08,1.11,7,195.81768288125875,95.9561002113741,0.99
WH_114682,EID_64682,Rural,Mid,East,Zone 4,5,1,8,4998,Company Owned,15,0,0,1,153,27.0,2018.0,6,0,B+,3,26,7066,7.45,366,-0.13,1.03,3,161.0758359184548,71.14527721758168,1.11
WH_117682,EID_67682,Urban,Mid,West,Zone 3,0,2,4,4974,Company Owned,30,0,0,1,114,28.0,,4,0,B+,2,19,5090,7.35,353,-0.11,1.06,1,120.01728950786828,95.97345072735544,0.93
WH_101608,EID_51608,Rural,Large,North,Zone 6,2,0,2,6194,Rented,65,0,0,0,117,25.0,,24,0,B,3,23,30088,3.1,423,-0.01,1.1,5,123.17563923175956,101.5146806350834,0.95
WH_123415,EID_73415,Rural,Large,West,Zone 5,7,0,5,5182,Rented,57,0,0,1,73,32.0,2005.0,25,0,B,6,25,28094,7.32,227,0.07,1.12,1,76.85317661468758,100.40405497693057,1.25
WH_114458,EID_64458,Rural,Small,South,Zone 6,5,2,2,5295,Company Owned,35,1,0,1,69,37.0,,24,0,B,4,9,28057,7.66,274,0.05,1.01,7,72.64204364949921,94.8191246979366,1.12
WH_110690,EID_60690,Rural,Large,West,Zone 6,2,0,4,4595,Rented,66,0,0,1,74,27.0,,0,0,,0,23,6057,7.53,343,0.14,1.05,9,77.90595985598466,70.24286238537326,1.01
WH_103015,EID_53015,Rural,Mid,West,Zone 4,2,2,4,4983,Company Owned,70,0,0,1,227,33.0,,5,0,B,6,11,6056,4.01,420,0.06,1.11,6,238.98179577443943,85.06632237315938,1.06
WH_113506,EID_63506,Rural,Mid,West,Zone 3,3,0,3,3809,Rented,25,0,0,0,92,35.0,2006.0,28,0,A,6,19,36088,5.97,355,0.11,1.1,9,96.8560581993323,113.2939455608857,1.15
WH_118127,EID_68127,Rural,Large,North,Zone 6,0,3,2,4855,Rented,20,0,0,1,199,28.0,,15,0,C,3,29,19093,9.95,296,0.04,1.13,2,209.50386501812093,101.808550707646,1.01
WH_102988,EID_52988,Rural,Small,South,Zone 6,3,2,2,4140,Rented,55,0,0,1,233,44.0,,10,0,A,2,9,13149,7.47,232,-0.03,1.04,1,245.298495222222,91.8741821194508,1.02
WH_117145,EID_67145,Rural,Mid,North,Zone 3,1,0,4,4747,Company Owned,32,0,0,1,118,26.0,,16,0,B+,6,27,19082,7.03,402,0.1,1.07,4,124.22842247305664,96.5074284238894,1.02
WH_104590,EID_54590,Rural,Mid,South,Zone 3,4,0,2,5541,Rented,28,0,1,1,159,32.0,2003.0,25,1,B+,5,27,32141,6.18,372,-0.0,1.06,8,167.39253536623733,118.49193476991668,1.07
WH_123042,EID_73042,Rural,Large,North,Zone 6,4,1,2,5066,Company Owned,67,0,0,0,67,16.0,2018.0,6,0,B+,4,23,7057,7.34,464,-0.07,1.07,8,70.53647716690504,109.96875831715128,1.02
WH_101553,EID_51553,Rural,Mid,South,Zone 4,7,3,2,6165,Rented,25,0,0,1,132,29.0,,26,1,A+,3,26,34137,8.96,237,-0.13,1.06,2,138.9673878512159,118.72391377118474,1.25
WH_110669,EID_60669,Rural,Mid,South,Zone 2,5,1,5,3789,Company Owned,35,0,0,1,102,19.0,,19,1,A,5,32,25117,1.89,262,0.16,1.12,2,107.3838906123032,110.13568238757443,0.99
WH_121775,EID_71775,Rural,Large,West,Zone 5,8,0,5,4807,Company Owned,36,0,0,1,83,45.0,1996.0,25,1,A+,6,14,32094,5.68,65,0.04,1.04,2,87.38100902765848,80.85460451676565,1.19
WH_116283,EID_66283,Rural,Small,South,Zone 6,7,0,2,5148,Company Owned,70,0,0,1,58,24.0,1999.0,23,0,B,6,9,29065,5.17,434,-0.05,1.11,7,61.06142799523123,70.26300821638188,0.93
WH_101337,EID_51337,Rural,Large,West,Zone 6,3,4,3,4371,Company Owned,20,0,0,1,192,40.0,2012.0,18,0,B+,4,6,21079,7.12,230,0.04,1.02,3,202.1343823290413,88.52470837490652,1.03
WH_102480,EID_52480,Rural,Large,South,Zone 5,7,3,2,5732,Rented,69,0,0,1,210,40.0,,22,1,A,2,14,29093,3.48,435,0.16,1.02,2,221.0844806723889,94.28384367403486,0.9
WH_121583,EID_71583,Rural,Mid,West,Zone 3,2,0,6,4283,Company Owned,49,0,0,1,124,30.0,,5,0,B,3,19,6062,6.06,469,-0.02,1.05,2,130.54512192083916,109.4676079918221,1.24
WH_123709,EID_73709,Rural,Mid,South,Zone 3,7,0,4,4633,Rented,64,0,0,1,227,29.0,2022.0,7,0,C,3,27,9060,2.97,477,-0.16,1.04,1,238.98179577443943,92.021786050566,1.17
WH_105005,EID_55005,Rural,Small,North,Zone 6,3,2,3,7201,Rented,58,0,0,1,87,24.0,,15,1,B,5,15,18141,1.79,218,0.17,1.08,4,91.59214199284683,110.0046412764326,1.02
WH_110675,EID_60675,Rural,Small,South,Zone 6,1,3,2,8358,Company Owned,55,1,0,1,242,35.0,,6,1,A,2,15,8109,7.95,133,0.12,1.13,4,254.7735443938958,107.70625790412156,0.91
WH_107998,EID_57998,Rural,Large,North,Zone 6,8,0,4,3918,Rented,29,0,0,0,267,25.0,,15,0,A,5,28,19084,9.18,179,0.13,1.09,6,281.09312542632307,94.01530518189188,1.01
WH_120173,EID_70173,Rural,Small,South,Zone 1,6,4,1,6032,Company Owned,28,0,0,1,241,26.0,,16,0,A,5,21,20098,2.35,257,0.17,1.07,3,253.72076115259873,108.29905974705753,1.12
WH_121783,EID_71783,Rural,Large,South,Zone 5,5,1,1,5427,Company Owned,54,0,0,1,61,29.0,,17,1,B+,6,25,20055,9.51,343,0.08,1.08,3,64.21977771912249,81.769325021944,1.03
WH_111497,EID_61497,Rural,Small,North,Zone 1,8,2,3,4567,Rented,42,0,0,1,196,54.0,,24,1,A+,3,30,31093,4.59,430,0.04,1.1,1,206.34551529422967,85.95305217521951,1.3
WH_112268,EID_62268,Rural,Large,North,Zone 6,7,0,2,6271,Company Owned,43,0,0,1,126,19.0,1996.0,26,0,B,6,23,31147,6.5,311,-0.09,1.1,2,132.65068840343335,83.86513947839221,0.98
WH_123465,EID_73465,Rural,Small,North,Zone 1,7,1,3,5126,Company Owned,46,0,0,1,186,27.0,,23,0,A,6,30,29093,1.59,202,-0.17,1.05,8,195.81768288125875,106.84755639738503,0.99
WH_104678,EID_54678,Rural,Mid,West,Zone 3,5,1,2,5919,Rented,58,0,0,0,250,23.0,,25,0,B+,2,19,28141,7.11,116,-0.09,1.12,9,263.19581032427254,87.62629691991378,1.29
WH_106879,EID_56879,Rural,Mid,North,Zone 4,6,1,3,7106,Company Owned,59,0,0,1,238,45.0,2018.0,7,0,C,1,26,9114,3.39,328,-0.04,1.04,1,250.56241142870743,106.88249823841592,0.91
WH_120520,EID_70520,Rural,Large,West,Zone 6,4,0,4,4890,Company Owned,64,0,0,0,256,36.0,2014.0,12,0,C,1,23,15082,3.61,249,0.07,1.03,1,269.51250977205507,70.46469877933814,1.17
WH_120525,EID_70525,Urban,Large,South,Zone 5,1,0,1,4124,Company Owned,21,0,0,1,61,27.0,,10,1,B,4,14,12130,2.12,311,-0.17,1.15,7,64.21977771912249,86.48557718284916,1.34
WH_116636,EID_66636,Rural,Small,North,Zone 1,2,0,2,5285,Rented,16,0,0,1,172,43.0,,27,0,C,5,30,34072,8.44,156,0.11,1.09,4,181.0787175030995,75.33384563088164,0.88
WH_112896,EID_62896,Rural,Small,South,Zone 1,3,0,2,6055,Rented,47,0,0,0,258,20.0,,15,1,B+,4,16,18083,5.44,475,-0.17,1.1,2,271.6180762546492,98.9266405130056,1.12
WH_123079,EID_73079,Rural,Small,West,Zone 6,1,3,4,5031,Company Owned,48,0,0,0,209,30.0,,5,0,B,4,15,5077,6.47,96,0.06,1.13,3,220.03169743109183,88.31442540165882,1.05
WH_115963,EID_65963,Rural,Large,North,Zone 6,3,4,3,4862,Company Owned,19,0,0,1,208,24.0,2019.0,5,0,C,3,28,7105,3.39,96,0.09,1.03,6,218.97891418979475,95.70901218252286,1.22
WH_115273,EID_65273,Rural,Large,North,Zone 6,5,0,4,3893,Company Owned,68,0,0,1,67,26.0,,16,0,B+,4,29,18076,7.77,58,-0.07,1.14,7,70.53647716690504,73.23041719540439,1.24
WH_121363,EID_71363,Rural,Mid,South,Zone 2,1,4,3,5173,Company Owned,59,0,0,1,81,24.0,,0,0,,0,12,2065,3.61,71,0.11,1.05,3,85.2754425450643,81.115749795165,1.17
WH_124373,EID_74373,Rural,Mid,South,Zone 4,6,0,2,7433,Rented,36,0,0,0,241,21.0,1996.0,22,1,B,6,26,26089,7.42,325,0.1,1.12,6,253.72076115259873,79.66103139058093,1.13
WH_111333,EID_61333,Rural,Large,North,Zone 5,5,0,4,4921,Company Owned,45,0,0,1,69,31.0,2007.0,24,1,C,2,17,31139,7.57,418,0.03,1.08,9,72.64204364949921,104.46742976703504,0.97
WH_103001,EID_53001,Rural,Small,North,Zone 6,1,1,4,5284,Company Owned,24,0,0,0,135,38.0,,9,0,B,5,9,11101,8.17,392,0.11,1.09,7,142.12573757510717,107.9932033289448,1.23
WH_105503,EID_55503,Rural,Small,South,Zone 1,5,0,2,4493,Rented,69,0,0,0,168,16.0,2005.0,29,1,B,5,21,37070,5.43,127,0.12,1.09,6,176.86758453791114,88.50763946842063,1.14
WH_106029,EID_56029,Urban,Small,South,Zone 1,0,0,3,4607,Rented,69,0,0,0,93,35.0,,14,0,B+,6,21,16094,1.91,358,-0.17,1.07,3,97.90884144062936,77.27985591326292,1.03
WH_115851,EID_65851,Rural,Large,North,Zone 6,4,0,3,4826,Company Owned,25,0,0,1,189,35.0,2000.0,26,0,B+,5,29,32067,6.96,142,-0.07,1.01,9,198.97603260515004,73.90810227107289,1.04
WH_104339,EID_54339,Rural,Small,South,Zone 1,7,0,2,5831,Company Owned,24,1,0,1,59,32.0,2014.0,13,1,A+,5,21,17095,2.95,382,-0.02,1.04,2,62.11421123652832,97.93349985111873,1.08
WH_106678,EID_56678,Rural,Mid,West,Zone 2,3,3,6,3983,Company Owned,32,0,0,1,95,36.0,,17,0,A,4,18,21138,6.0,70,-0.1,1.14,4,100.01440792322356,118.7886418334736,0.99
WH_100838,EID_50838,Rural,Mid,North,Zone 4,4,0,3,4158,Rented,42,0,0,0,99,18.0,2015.0,20,1,A+,2,26,29133,6.23,190,-0.15,1.09,4,104.22554088841191,114.42483770121908,0.87
WH_102444,EID_52444,Urban,Mid,West,Zone 2,8,0,3,4108,Rented,45,0,0,0,228,30.0,1999.0,25,0,B,4,1,29144,4.96,60,-0.09,1.09,6,240.03457901573657,84.84958971606629,1.25
WH_123431,EID_73431,Rural,Small,North,Zone 6,2,1,2,5520,Rented,19,0,0,0,136,24.0,,15,0,C,4,8,20065,5.47,306,0.19,1.06,5,143.17852081640424,101.61678728247176,1.27
WH_123458,EID_73458,Urban,Large,North,Zone 5,3,0,3,4529,Rented,45,0,0,0,59,23.0,2003.0,32,1,A+,2,25,43123,3.21,435,-0.19,1.06,7,62.11421123652832,71.06240594384091,0.91
WH_108109,EID_58109,Rural,Large,South,Zone 6,3,1,2,6293,Company Owned,66,0,0,0,207,24.0,2002.0,30,0,A,3,29,39086,7.93,273,-0.19,1.14,1,217.92613094849764,99.58393970370297,0.93
WH_108331,EID_58331,Rural,Large,North,Zone 6,0,1,4,3904,Rented,33,0,0,0,254,20.0,,4,0,A,1,28,5136,6.58,498,-0.13,1.11,4,267.4069432894609,90.20373258268322,1.19
WH_120803,EID_70803,Rural,Mid,South,Zone 4,3,1,2,4590,Rented,15,0,0,0,211,35.0,2003.0,16,1,A,5,26,21144,3.54,407,0.12,1.11,8,222.137263913686,73.94810472498231,1.04
WH_114854,EID_64854,Rural,Large,North,Zone 6,2,3,3,4226,Rented,37,0,0,0,160,20.0,,17,0,B+,4,6,19056,5.21,299,0.16,1.12,3,168.44531860753443,76.2496171215248,1.31
WH_102026,EID_52026,Rural,Mid,East,Zone 3,8,0,5,5038,Rented,64,0,0,0,213,,2002.0,27,1,A+,4,27,38070,7.58,473,-0.15,1.06,5,224.2428303962802,119.34148243763532,0.85
WH_106826,EID_56826,Rural,Mid,South,Zone 3,8,1,2,5772,Company Owned,52,0,0,1,96,28.0,2003.0,25,0,C,5,27,31093,2.78,227,0.18,1.02,8,101.06719116452064,97.7273635749064,1.2
WH_111282,EID_61282,Rural,Mid,North,Zone 4,2,0,4,5603,Rented,65,0,0,1,83,26.0,,15,0,C,4,26,19070,9.69,320,0.1,1.02,5,87.38100902765848,73.1491276274045,0.86
WH_123968,EID_73968,Rural,Mid,North,Zone 3,8,1,3,4657,Rented,30,0,0,0,89,32.0,2005.0,22,0,B+,3,27,26127,7.08,60,-0.14,1.08,7,93.69770847544102,77.65946893576924,1.19
WH_103193,EID_53193,Rural,Small,West,Zone 1,2,2,8,5875,Company Owned,48,1,0,1,131,44.0,,5,0,C,3,30,7112,3.94,155,-0.15,1.03,6,137.9146046099188,113.26971514588584,1.0
WH_121546,EID_71546,Rural,Large,North,Zone 6,8,3,4,4378,Rented,37,0,0,1,93,28.0,2007.0,24,0,C,2,28,30071,7.37,203,-0.11,1.01,6,97.90884144062936,96.09065428450604,1.02
WH_100239,EID_50239,Rural,Mid,South,Zone 2,0,1,2,5321,Company Owned,21,0,0,0,131,23.0,,28,0,A+,2,32,37147,2.59,384,-0.17,1.11,3,137.9146046099188,102.98127752145297,0.89
WH_101432,EID_51432,Rural,Mid,South,Zone 2,1,2,2,4719,Company Owned,43,0,0,1,156,36.0,,11,0,C,5,32,14105,5.4,424,-0.16,1.09,4,164.23418564234606,119.05264651036256,0.99
WH_102028,EID_52028,Rural,Mid,South,Zone 2,7,0,1,5696,Company Owned,43,1,0,1,204,57.0,2012.0,20,0,C,3,32,25097,3.31,336,0.05,1.06,3,214.7677812246064,86.671308848071,0.88
WH_124309,EID_74309,Rural,Mid,West,Zone 4,3,0,3,3467,Rented,40,0,0,1,125,26.0,2016.0,12,1,A+,1,26,17119,4.71,471,-0.09,1.01,1,131.59790516213627,115.02366450315978,1.2
WH_105843,EID_55843,Rural,Large,North,Zone 6,7,1,3,7751,Company Owned,33,0,0,0,143,22.0,,27,0,A,4,29,34113,1.15,257,0.03,1.08,1,150.54800350548388,92.613882711431,1.1
WH_109901,EID_59901,Rural,Large,North,Zone 6,3,0,4,5047,Rented,51,0,0,1,145,46.0,2022.0,8,1,C,2,28,11124,4.36,329,0.07,1.03,8,152.65356998807806,118.01450334715736,0.85
WH_106872,EID_56872,Rural,Small,North,Zone 1,8,1,4,5872,Company Owned,64,0,0,1,63,20.0,2019.0,5,1,A,1,3,6116,6.58,335,0.03,1.13,5,66.32534420171667,108.47183446744155,1.2
WH_121165,EID_71165,Rural,Mid,South,Zone 3,8,0,2,5932,Rented,60,0,0,0,184,17.0,,4,0,C,3,19,5084,3.92,321,0.16,1.06,2,193.7121163986646,100.06225825761558,1.05
WH_124513,EID_74513,Rural,Mid,South,Zone 4,4,0,2,6341,Rented,23,0,0,0,102,36.0,2007.0,17,1,A+,6,26,23056,3.15,271,-0.18,1.02,3,107.3838906123032,80.60511206257124,1.06
WH_120117,EID_70117,Rural,Mid,West,Zone 3,3,0,4,4573,Company Owned,15,0,0,1,147,35.0,2000.0,35,1,A+,2,19,49064,5.16,350,-0.02,1.03,4,154.75913647067225,106.13385490792004,0.93
WH_107827,EID_57827,Rural,Small,South,Zone 6,8,3,2,3256,Rented,54,0,0,1,69,28.0,,11,0,A,1,9,14072,4.02,112,-0.16,1.06,1,72.64204364949921,101.63782649907878,0.91
WH_123678,EID_73678,Rural,Small,West,Zone 6,4,5,4,4020,Company Owned,64,0,0,0,214,28.0,,21,0,C,4,8,27099,8.86,468,0.05,1.09,9,225.29561363757728,104.8430897065292,0.95
WH_100715,EID_50715,Rural,Large,North,Zone 6,0,0,2,4548,Rented,37,0,0,0,125,32.0,,20,0,A,3,6,29073,9.37,179,0.18,1.07,2,131.59790516213627,74.51399123014522,1.03
WH_104572,EID_54572,Rural,Small,North,Zone 6,4,2,3,6185,Rented,39,0,0,0,205,26.0,,8,0,A,3,13,11064,3.15,476,-0.13,1.02,9,215.82056446590343,86.07837631759766,1.11
WH_107220,EID_57220,Rural,Large,South,Zone 6,3,1,3,3516,Company Owned,35,1,0,1,249,27.0,2002.0,31,1,A,4,29,41115,9.51,186,-0.17,1.1,5,262.14302708297544,86.78777356957896,1.13
WH_105365,EID_55365,Rural,Large,North,Zone 6,1,0,4,5178,Company Owned,26,0,0,1,133,26.0,,10,0,A,4,29,13072,9.91,355,0.09,1.03,2,140.02017109251298,100.32877767804143,0.87
WH_109812,EID_59812,Rural,Large,West,Zone 5,4,0,3,5050,Company Owned,66,1,0,0,243,29.0,2007.0,23,1,A+,4,14,30146,3.27,275,-0.15,1.13,7,255.8263276351929,102.76126938563034,1.08
WH_109816,EID_59816,Rural,Small,East,Zone 1,3,3,6,4644,Rented,42,0,0,0,154,18.0,,6,1,A+,6,31,9113,6.36,415,0.06,1.11,1,162.12861915975188,100.78219885472672,0.95
WH_109251,EID_59251,Rural,Small,South,Zone 6,0,1,4,5680,Company Owned,55,0,0,0,164,27.0,,20,0,B+,1,2,24114,6.7,152,0.13,1.13,7,172.65645157272277,110.27302732255362,1.17
WH_119133,EID_69133,Rural,Large,West,Zone 6,5,0,4,4368,Rented,69,0,0,0,185,27.0,2006.0,17,1,C,4,6,24088,6.64,442,0.15,1.01,6,194.76489963996167,86.24771619080296,1.13
WH_104376,EID_54376,Rural,Small,North,Zone 1,7,2,2,5604,Company Owned,33,0,0,1,191,27.0,,5,1,C,2,31,6063,4.45,104,0.17,1.12,3,201.08159908774425,89.0973399960181,1.14
WH_101929,EID_51929,Rural,Large,North,Zone 5,4,4,4,4800,Rented,34,0,0,1,142,29.0,,15,0,B+,2,5,18134,1.58,225,-0.13,1.02,8,149.4952202641868,93.52774714681765,1.13
WH_117697,EID_67697,Rural,Mid,West,Zone 4,4,1,2,6466,Company Owned,54,0,0,1,64,40.0,2000.0,25,0,B+,4,11,30135,8.17,433,-0.12,1.08,4,67.37812744301377,89.67523237901938,1.09
WH_121628,EID_71628,Rural,Small,South,Zone 6,2,0,2,7769,Rented,22,0,0,1,71,36.0,,19,0,B,5,9,22088,5.71,440,0.09,1.07,8,74.7476101320934,112.25684208673202,0.91
WH_106463,EID_56463,Rural,Small,South,Zone 1,2,1,4,5531,Company Owned,39,1,1,0,150,,,20,0,B+,5,16,24057,3.41,152,0.18,1.13,4,157.9174861945635,100.77701718822132,1.25
WH_105026,EID_55026,Rural,Mid,South,Zone 2,8,1,2,5559,Company Owned,44,0,0,1,235,35.0,,22,0,A,6,32,28135,3.33,208,0.05,1.09,6,247.40406170481617,79.86870616942971,0.88
WH_116764,EID_66764,Rural,Large,West,Zone 6,0,2,8,5320,Company Owned,18,0,0,1,73,30.0,,11,0,B,5,23,13120,8.23,426,0.0,1.12,6,76.85317661468758,108.25777577618108,1.14
